,u0e,u1e,sige,p11e,p22e
26,0.9801665906223037,2.9967156241512596,0.9560481837467252,0.8828192802723213,0.8783195379883106
27,1.0297616813286121,2.9852957306535908,0.9999999999987758,0.9070580672677356,0.9179354808827166
28,1.0215333379688105,2.9689579810871054,1.0,0.8875601683526687,0.8886310984342956
29,0.9524548231901614,2.9547464893752653,0.9608496321113429,0.9052816277587434,0.9004092395668325
30,0.9731984756431096,3.00302249956247,0.9837718645629081,0.901060432772477,0.8954320960840171
31,0.9862226416264999,2.969583273392946,0.9901307404007956,0.8974385502590001,0.901071137893998
32,1.0122393348807768,2.9905755007564254,0.9828880913560132,0.9009698141943988,0.8977061188277877
33,1.001386386706744,3.0382625964897705,0.9827335776092684,0.903659553288668,0.9033476896329892
34,1.0000161626819337,3.024474310616406,0.9959519462311291,0.9003317888763772,0.9055972100824439
35,1.0436566163088916,3.0469369860498374,1.0,0.903147870002521,0.898567495824052
36,0.9685156698700019,2.96236495857451,1.0,0.8926952068774049,0.9019493264038729
37,0.9848362207802047,3.0056700345398295,1.0,0.8878678114728683,0.8875971727393329
38,1.0270333157749072,3.0085557480011786,0.9992419142547564,0.9031048957973178,0.9006971167333006
39,1.021998205092395,3.000145760356347,0.9984360815735128,0.8978636955323702,0.8958799326708773
40,0.9594974588152421,2.988507128092719,0.9436339483929801,0.8893062835888479,0.895475409166954
41,0.9697559210655625,2.9722331592550697,0.9999999999999983,0.8703413441829791,0.8902731219495627
42,1.0040907300160213,3.0125803238219913,1.0,0.9050089724427429,0.8917611544418126
43,1.0404657218721423,3.0176343755751884,0.9812419374371103,0.8945491223506663,0.8793918218096324
44,1.0575818619417696,3.022210130061873,0.9767858226547372,0.9032282937040247,0.902455057855117
45,1.0052467082973808,2.976469789678648,0.9829924394861035,0.9011933499177046,0.8919134813843076
46,0.9749822261618841,2.997159550030614,0.9999999999999979,0.9070059849597628,0.9037568103074464
47,1.0115636395838783,3.072231376120856,1.0,0.8853203160437055,0.8987265377354049
48,0.9720596507923591,2.9625214930389516,1.0,0.8860882827723616,0.9046136451624643
49,1.0204086486401998,2.9604593875825227,0.9850676049059393,0.8955798555995867,0.8973935027779493
50,1.0015956272468465,3.029118822728467,0.9999999999999991,0.9001477206424623,0.8935492120594174
51,1.0193170039778163,2.9917694838628206,1.0,0.8985669646322612,0.8932755109610157
52,0.9690645676332091,3.0119968361748444,0.9993708428986922,0.8995727446080045,0.9017496345384142
53,0.9840686710754458,3.0014611270091702,0.9846302515967854,0.9050932004809441,0.9011974831905365
54,1.0055427948876572,2.986131526051,1.0,0.9039642005510432,0.8975226309168611
55,0.9777281854162543,3.0240563826436793,0.9723484847899113,0.8956082256910775,0.8916693443861908
56,1.0390347241916686,3.0429002304346833,1.0,0.893298095994983,0.8978115340801154
57,1.0375895210214015,3.001501172912468,1.0,0.8997891463531407,0.8993134872719264
58,0.9630996722436703,3.0258368236992763,0.9692165473592333,0.8877991585615801,0.8949844393796704
59,0.9690265466996263,2.9505832263631793,1.0,0.8807972972154775,0.9035697170295911
60,0.9670429916427986,3.0051376270343497,0.9733106583897673,0.8998915341178058,0.9056014658504138
61,1.0062220024670723,3.0020145648962546,1.0,0.8899496754608401,0.8895730006075258
62,1.019480035842335,3.0024919217390584,0.9685411914385834,0.8928192786996381,0.9051825505930465
63,1.0207176674941008,3.019113582598747,0.9848538695021849,0.9070728198265235,0.9027160717858287
64,0.98568199028666,3.018981598122245,0.9999999999999996,0.899067212306628,0.8964198388517388
65,1.0217334976680437,2.95396086541018,1.0,0.9003226807326642,0.8970073422977878
66,1.0336776281486117,2.970636343499023,1.0,0.9065216601923065,0.9034620197344818
67,1.0308540178148333,3.0471148953938636,0.9999999999998129,0.9136920152338611,0.8986861368442315
68,1.0309870920094932,3.007101956406822,0.9904335497961795,0.8947145842701537,0.8930730929632288
69,0.9877030165864623,3.0323978777618428,1.0,0.8921966379872215,0.89807687583639
70,1.0203945561198706,3.009560052820963,1.0,0.9036772425309388,0.8946342474284837
71,0.9968327206275897,3.039100494209991,0.9711674555215454,0.8865857645717484,0.8840722354528637
72,0.9552722154879775,2.9764885673677504,0.9790435163154783,0.8982640867468784,0.8977163283342275
73,1.004322628359548,3.0131919918981582,0.994957344441353,0.8865310656019051,0.8971118482450747
74,0.9655592511765162,2.9937445279072867,1.0,0.8867329083701556,0.8889971152098048
75,0.9550918977090115,2.9650467504844085,1.0,0.9042914072806281,0.8934514135702523
76,0.9655349594274699,2.9803812528312275,0.9923534537056569,0.8874738293947174,0.9063285495713173
77,0.9861505834101354,3.0269494350146244,0.9471666912849781,0.9006753550684025,0.8998214925498648
78,0.9749954194057218,2.984051142582466,0.9877601340009686,0.9051661367078678,0.8938616005041179
79,1.0158659894224962,2.97772325201232,1.0,0.8917381738664297,0.8956175902949912
80,0.9714894336340705,3.0153077018658587,0.9995687887253738,0.9008076191821921,0.8891333327174811
81,0.9843781090223773,3.023425019656161,1.0,0.8932300825986971,0.8906459594451654
82,1.0182073628761952,3.0010348376339535,0.9975294236141734,0.902557137958974,0.8918615801389796
83,0.9600583507526714,2.9651586961805223,1.0,0.9092741648689684,0.9023611464863757
84,0.9902864944213804,2.9565068148999125,1.0,0.9004912616165105,0.8898708454782566
85,1.0183298372224108,3.030417405517554,0.9730503715299584,0.8886200230981068,0.888336228673879
86,0.9651520537223546,2.9878815897416633,0.9745083129052419,0.8943886909037263,0.890180417530088
87,0.9961788252859829,2.977659512120392,0.9718482824187097,0.9104244281681538,0.9147539774157089
88,1.0146412047025712,3.0263660426414116,0.9999999999999987,0.9080050061850357,0.8997029818282439
89,1.0451617907164032,2.999254776134979,0.9712146548192003,0.8851627152124831,0.8975583472901004
90,1.0214729350139375,2.9914858972785527,1.0,0.8980288886118084,0.9042623201567731
91,1.0238579000489572,3.0118365794196547,0.9889858353862204,0.9010116785455793,0.9037015350726366
92,0.9709693348529084,2.9606319145108517,0.9832805384500413,0.8987754686660562,0.8997702228249529
93,0.96437220721702,2.9562104475284783,1.0,0.897380162274756,0.9027713553226664
94,1.006016890548311,2.9885418640846977,0.9725135814568935,0.9019390613448457,0.8932574712665602
95,1.0091098276387163,2.9801839427596657,1.0,0.908732119089382,0.9017461514021808
96,1.0123201851593842,3.0260464064728096,0.9999999999999999,0.9010695123373861,0.8973052463322218
97,0.9612162418776651,2.962935892528907,0.9969504028390247,0.8931232883757667,0.9003391053150438
98,0.9898091548476257,2.9972962743409193,0.9999999999990327,0.8867609572537174,0.8900404077629517
99,1.0012756468811457,3.016663171659735,0.9999999999999714,0.8867301404715423,0.9050679630276546
